,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature
Neural Stem Cells,-0.029531498,0.019267486,0.072,0.928,0.072,0.04650000000000001,True,Fam107a
Endothelial Cells,0.025960853,0.028457832,0.821,0.179,0.179,0.06542857142857143,False,Fam107a
Oligodendrocytes,0.006993268,0.009031904,0.776,0.224,0.224,0.08525,False,Fam107a
Medium Spiny Neurons,0.0072372695,0.009611466,0.769,0.231,0.231,0.10144444444444445,False,Fam107a
Excitatory Neurons,0.0026865862,0.013466665,0.578,0.422,0.422,0.1335,False,Fam107a
GABAergic Neurons,0.001539882,0.020704366,0.544,0.456,0.456,0.1628181818181818,False,Fam107a
Microglia,0.0018214969,0.019306513,0.522,0.478,0.478,0.18908333333333335,False,Fam107a
Myocytes,0.051966198,0.018925937,0.998,0.002,0.002,0.002,True,Fbxo2
Oligodendrocyte Precursor Cells,0.014544396,0.011522521,0.899,0.101,0.101,0.051500000000000004,False,Fbxo2
Neurons,0.01057539,0.01360218,0.78,0.22,0.22,0.10766666666666667,False,Fbxo2
Astrocytes,0.004283997,0.01671817,0.628,0.372,0.372,0.17375000000000002,False,Fbxo2
Medium Spiny Neurons,0.0025118643,0.009534471,0.619,0.381,0.381,0.2152,False,Fbxo2
Excitatory Neurons,0.0037562079,0.012626302,0.609,0.391,0.391,0.24450000000000002,False,Fbxo2
Endocrine Cells,0.0068189492,0.028031874,0.604,0.396,0.396,0.2661428571428571,False,Fbxo2
Endothelial Cells,-0.0076231495,0.03080823,0.404,0.596,0.404,0.283375,False,Fbxo2
Neural Stem Cells,-0.0038499497,0.020990195,0.419,0.581,0.419,0.29844444444444446,False,Fbxo2
Microglia,-0.00043196577,0.018207211,0.477,0.523,0.477,0.31629999999999997,False,Fbxo2
Oligodendrocytes,-0.00035636593,0.010010988,0.495,0.505,0.495,0.33254545454545453,False,Fbxo2
GABAergic Neurons,-0.0009956311,0.019732375,0.502,0.498,0.498,0.3463333333333333,False,Fbxo2
Oligodendrocyte Precursor Cells,0.013315405,0.011267689,0.886,0.114,0.114,0.114,False,Fcgrt
Endocrine Cells,0.028458746,0.028032728,0.837,0.163,0.163,0.1385,False,Fcgrt
Myocytes,-0.01706538,0.018773984,0.196,0.804,0.196,0.15766666666666668,False,Fcgrt
Neurons,0.009606733,0.0138063235,0.757,0.243,0.243,0.179,False,Fcgrt
Endothelial Cells,-0.0123107135,0.030507093,0.347,0.653,0.347,0.21259999999999998,False,Fcgrt
Excitatory Neurons,0.0047130818,0.012440675,0.648,0.352,0.352,0.23583333333333334,False,Fcgrt
Astrocytes,0.0033645546,0.016361384,0.603,0.397,0.397,0.25885714285714284,False,Fcgrt
Medium Spiny Neurons,0.0016375175,0.009546529,0.585,0.415,0.415,0.278375,False,Fcgrt
Neural Stem Cells,0.0035429539,0.021504471,0.572,0.428,0.428,0.295,False,Fcgrt
Microglia,-0.00094841956,0.01814378,0.468,0.532,0.468,0.31229999999999997,False,Fcgrt
Oligodendrocytes,-0.0006691338,0.010348436,0.485,0.515,0.485,0.32799999999999996,False,Fcgrt
GABAergic Neurons,-0.0014070839,0.0194857,0.494,0.506,0.494,0.34183333333333327,False,Fcgrt
Oligodendrocyte Precursor Cells,0.014364579,0.011253325,0.9,0.1,0.1,0.1,False,Fgfr2
Myocytes,0.019936243,0.018797006,0.853,0.147,0.147,0.1235,False,Fgfr2
Endocrine Cells,0.027437387,0.027900424,0.827,0.173,0.173,0.13999999999999999,False,Fgfr2
Oligodendrocytes,-0.00869566,0.009783125,0.179,0.821,0.179,0.14975,False,Fgfr2
Neurons,0.010099685,0.013815637,0.767,0.233,0.233,0.1664,False,Fgfr2
Neural Stem Cells,0.016093956,0.021251762,0.765,0.235,0.235,0.17783333333333332,False,Fgfr2
Excitatory Neurons,0.00492239,0.012451882,0.653,0.347,0.347,0.20199999999999999,False,Fgfr2
Medium Spiny Neurons,0.0034625074,0.009584639,0.651,0.349,0.349,0.220375,False,Fgfr2
Astrocytes,0.004140656,0.016437119,0.628,0.372,0.372,0.2372222222222222,False,Fgfr2
Endothelial Cells,-0.008162747,0.03095672,0.4,0.6,0.4,0.25349999999999995,False,Fgfr2
Microglia,-0.0004809766,0.01808424,0.477,0.523,0.477,0.2738181818181818,False,Fgfr2
GABAergic Neurons,-0.00080446515,0.019518357,0.505,0.495,0.495,0.29224999999999995,False,Fgfr2
Astrocytes,-0.031387452,0.018068051,0.03,0.97,0.03,0.03,True,Fgfr3
Oligodendrocyte Precursor Cells,0.014924743,0.011745345,0.9,0.1,0.1,0.065,False,Fgfr3
Neurons,0.011460207,0.01348676,0.801,0.199,0.199,0.10966666666666668,False,Fgfr3
Medium Spiny Neurons,0.006900149,0.009519717,0.766,0.234,0.234,0.14075000000000001,False,Fgfr3
Myocytes,0.013430151,0.01879228,0.749,0.251,0.251,0.1628,False,Fgfr3
Endothelial Cells,-0.01216283,0.030508857,0.35,0.65,0.35,0.19400000000000003,False,Fgfr3
Excitatory Neurons,0.0045385943,0.012641668,0.639,0.361,0.361,0.2178571428571429,False,Fgfr3
Neural Stem Cells,-0.0050916644,0.021059547,0.397,0.603,0.397,0.24025000000000002,False,Fgfr3
Microglia,-0.0032872553,0.018338399,0.422,0.578,0.422,0.2604444444444445,False,Fgfr3
Oligodendrocytes,-0.0021854024,0.010066686,0.435,0.565,0.435,0.27790000000000004,False,Fgfr3
Endocrine Cells,0.0023762758,0.02772893,0.538,0.462,0.462,0.2946363636363637,False,Fgfr3
GABAergic Neurons,-0.0014536997,0.019754987,0.493,0.507,0.493,0.3111666666666667,False,Fgfr3
Myocytes,0.034591194,0.018962905,0.966,0.034,0.034,0.034,True,Flna
Oligodendrocyte Precursor Cells,0.015541074,0.0113843335,0.911,0.089,0.089,0.0615,False,Flna
Neurons,0.010203925,0.0137564065,0.77,0.23,0.23,0.11766666666666666,False,Flna
Oligodendrocytes,0.007197167,0.010278422,0.763,0.237,0.237,0.1475,False,Flna
Endocrine Cells,0.016930673,0.028196706,0.734,0.266,0.266,0.1712,False,Flna
Neural Stem Cells,0.0082648825,0.020890811,0.651,0.349,0.349,0.20083333333333334,False,Flna
Excitatory Neurons,0.0044229752,0.012483791,0.638,0.362,0.362,0.2238571428571429,False,Flna
Astrocytes,0.00440218,0.016413214,0.632,0.368,0.368,0.241875,False,Flna
Endothelial Cells,-0.006281293,0.030427177,0.421,0.579,0.421,0.2617777777777778,False,Flna
Medium Spiny Neurons,0.0014931296,0.009526002,0.579,0.421,0.421,0.27769999999999995,False,Flna
GABAergic Neurons,-0.0008616928,0.019559441,0.503,0.497,0.497,0.2976363636363636,False,Flna
Microglia,0.0010149034,0.01817665,0.5,0.5,0.5,0.31449999999999995,False,Flna
Oligodendrocyte Precursor Cells,0.013891034,0.011306555,0.894,0.106,0.106,0.106,False,Flt1
Neurons,0.010047705,0.013804161,0.766,0.234,0.234,0.17,False,Flt1
Myocytes,-0.009014555,0.01874911,0.315,0.685,0.315,0.21833333333333335,False,Flt1
Excitatory Neurons,0.005180796,0.012441217,0.655,0.345,0.345,0.25,False,Flt1
Astrocytes,0.0048082196,0.016239312,0.641,0.359,0.359,0.2718,False,Flt1
Endothelial Cells,-0.009531549,0.029976571,0.383,0.617,0.383,0.29033333333333333,False,Flt1
Medium Spiny Neurons,0.0016812821,0.0095405,0.586,0.414,0.414,0.308,False,Flt1
Neural Stem Cells,0.0023816566,0.021531757,0.545,0.455,0.455,0.326375,False,Flt1
Endocrine Cells,0.0027641694,0.02782488,0.541,0.459,0.459,0.34111111111111114,False,Flt1
Microglia,0.00030645414,0.018101882,0.492,0.508,0.492,0.3562,False,Flt1
Oligodendrocytes,-0.0004219251,0.010351332,0.492,0.508,0.492,0.36854545454545456,False,Flt1
GABAergic Neurons,-0.0008195072,0.019487476,0.503,0.497,0.497,0.37925000000000003,False,Flt1
Oligodendrocyte Precursor Cells,0.01370316,0.011287064,0.89,0.11,0.11,0.11,False,Fn1
Neurons,0.010021945,0.013812104,0.766,0.234,0.234,0.17200000000000001,False,Fn1
Myocytes,0.014327872,0.018825334,0.761,0.239,0.239,0.19433333333333333,False,Fn1
Excitatory Neurons,0.004865988,0.012437585,0.653,0.347,0.347,0.23249999999999998,False,Fn1
Astrocytes,0.004768279,0.016276548,0.639,0.361,0.361,0.2582,False,Fn1
Endocrine Cells,0.008811729,0.027821649,0.634,0.366,0.366,0.27616666666666667,False,Fn1
Medium Spiny Neurons,0.001631256,0.009549373,0.585,0.415,0.415,0.296,False,Fn1
Neural Stem Cells,0.0037702364,0.021545857,0.575,0.425,0.425,0.312125,False,Fn1
Endothelial Cells,-0.0045256955,0.030175403,0.446,0.554,0.446,0.327,False,Fn1
Microglia,-0.0015790749,0.01807025,0.454,0.546,0.454,0.3397,False,Fn1
Oligodendrocytes,-0.00047082154,0.010358487,0.491,0.509,0.491,0.35345454545454547,False,Fn1
GABAergic Neurons,-0.0011374262,0.019480836,0.499,0.501,0.499,0.36558333333333337,False,Fn1
Oligodendrocyte Precursor Cells,0.01474184,0.011338747,0.903,0.097,0.097,0.097,False,Fos
Neurons,0.011490102,0.013618409,0.799,0.201,0.201,0.14900000000000002,False,Fos
Astrocytes,0.007649867,0.016316729,0.691,0.309,0.309,0.20233333333333334,False,Fos
Excitatory Neurons,0.0060266675,0.012752007,0.676,0.324,0.324,0.23275,False,Fos
Medium Spiny Neurons,-0.0045718355,0.009509412,0.331,0.669,0.331,0.2524,False,Fos
Endocrine Cells,-0.010649676,0.027947119,0.367,0.633,0.367,0.2715,False,Fos
Neural Stem Cells,0.006044554,0.021489054,0.618,0.382,0.382,0.2872857142857143,False,Fos
Endothelial Cells,-0.007844557,0.031021541,0.402,0.598,0.402,0.30162500000000003,False,Fos
Myocytes,-0.004383483,0.018885555,0.411,0.589,0.411,0.3137777777777778,False,Fos
Oligodendrocytes,0.0009012305,0.010301536,0.541,0.459,0.459,0.32830000000000004,False,Fos
Microglia,-0.0011981018,0.018105865,0.464,0.536,0.464,0.3406363636363637,False,Fos
GABAergic Neurons,-0.0007642213,0.019730886,0.505,0.495,0.495,0.3535,False,Fos
Oligodendrocyte Precursor Cells,0.015381451,0.011590198,0.907,0.093,0.093,0.093,False,Frmd4a
Myocytes,0.01741722,0.01883434,0.811,0.189,0.189,0.14100000000000001,False,Frmd4a
Neurons,0.011099016,0.013503039,0.794,0.206,0.206,0.16266666666666665,False,Frmd4a
Oligodendrocytes,0.0049836272,0.00990815,0.697,0.303,0.303,0.19774999999999998,False,Frmd4a
Excitatory Neurons,0.005804021,0.012624053,0.673,0.327,0.327,0.22359999999999997,False,Frmd4a
Neural Stem Cells,0.0068145064,0.021078657,0.63,0.37,0.37,0.248,False,Frmd4a
Endothelial Cells,-0.009014237,0.030837076,0.393,0.607,0.393,0.26871428571428574,False,Frmd4a
Medium Spiny Neurons,0.002044997,0.0095513575,0.598,0.402,0.402,0.285375,False,Frmd4a
Microglia,-0.0030829639,0.01899471,0.426,0.574,0.426,0.301,False,Frmd4a
Endocrine Cells,-0.0050163595,0.027941272,0.432,0.568,0.432,0.3141,False,Frmd4a
Astrocytes,0.0018844388,0.016633224,0.562,0.438,0.438,0.32536363636363635,False,Frmd4a
GABAergic Neurons,-0.00110257,0.019831296,0.499,0.501,0.499,0.3398333333333334,False,Frmd4a
Myocytes,0.03022307,0.018884271,0.946,0.054,0.054,0.054,False,Fscn1
Neural Stem Cells,0.026448594,0.020576218,0.896,0.104,0.104,0.079,False,Fscn1
Oligodendrocytes,-0.011445401,0.010132005,0.121,0.879,0.121,0.09300000000000001,False,Fscn1
Endocrine Cells,-0.028708298,0.02779308,0.138,0.862,0.138,0.10425000000000001,False,Fscn1
Oligodendrocyte Precursor Cells,0.010853132,0.011851812,0.818,0.182,0.182,0.11979999999999999,False,Fscn1
Excitatory Neurons,0.009876869,0.013537797,0.767,0.233,0.233,0.13866666666666666,False,Fscn1
Microglia,-0.01425699,0.019335244,0.236,0.764,0.236,0.15257142857142858,False,Fscn1
Neurons,0.009070176,0.013210602,0.757,0.243,0.243,0.163875,False,Fscn1
Astrocytes,0.007673863,0.016527887,0.691,0.309,0.309,0.18,False,Fscn1
Endothelial Cells,-0.00838562,0.030802803,0.398,0.602,0.398,0.20179999999999998,False,Fscn1
Medium Spiny Neurons,-0.0019522192,0.009633839,0.426,0.574,0.426,0.22218181818181817,False,Fscn1
GABAergic Neurons,-0.0005309989,0.020422002,0.507,0.493,0.493,0.24475,False,Fscn1
Myocytes,0.040536862,0.019021079,0.987,0.013,0.013,0.013,True,Fstl1
Oligodendrocyte Precursor Cells,0.014610274,0.011328648,0.902,0.098,0.098,0.0555,False,Fstl1
Endocrine Cells,0.027828487,0.028083306,0.83,0.17,0.17,0.09366666666666668,False,Fstl1
Neurons,0.01071484,0.013668507,0.782,0.218,0.218,0.12475,False,Fstl1
Neural Stem Cells,0.015651494,0.021158647,0.762,0.238,0.238,0.1474,False,Fstl1
Endothelial Cells,-0.009103747,0.030789513,0.393,0.607,0.393,0.18833333333333332,False,Fstl1
Excitatory Neurons,0.0033051723,0.01250678,0.598,0.402,0.402,0.21885714285714286,False,Fstl1
Astrocytes,0.0023287984,0.016437784,0.574,0.426,0.426,0.24475,False,Fstl1
Medium Spiny Neurons,-0.0013240939,0.009514035,0.449,0.551,0.449,0.26744444444444443,False,Fstl1
Microglia,-0.001341361,0.01808457,0.462,0.538,0.462,0.28690000000000004,False,Fstl1
GABAergic Neurons,-0.0027955165,0.019665591,0.465,0.535,0.465,0.3030909090909091,False,Fstl1
Oligodendrocytes,-0.0008306824,0.010327823,0.477,0.523,0.477,0.31758333333333333,False,Fstl1
Oligodendrocyte Precursor Cells,0.013099661,0.011634649,0.873,0.127,0.127,0.127,False,Gab1
Endocrine Cells,0.022973856,0.027901592,0.8,0.2,0.2,0.1635,False,Gab1
Neurons,0.010253414,0.013796909,0.77,0.23,0.23,0.18566666666666667,False,Gab1
Excitatory Neurons,0.0048887953,0.012452677,0.653,0.347,0.347,0.226,False,Gab1
Astrocytes,0.0038555234,0.016390428,0.62,0.38,0.38,0.25680000000000003,False,Gab1
Endothelial Cells,-0.009307141,0.0308632,0.39,0.61,0.39,0.27899999999999997,False,Gab1
Medium Spiny Neurons,0.00039899422,0.009576706,0.542,0.458,0.458,0.3045714285714286,False,Gab1
Oligodendrocytes,-0.00080884947,0.009479139,0.477,0.523,0.477,0.326125,False,Gab1
Myocytes,-0.0002119526,0.018749515,0.514,0.486,0.486,0.34388888888888886,False,Gab1
Neural Stem Cells,-0.00043163323,0.02123907,0.489,0.511,0.489,0.35839999999999994,False,Gab1
GABAergic Neurons,-0.0012255429,0.019513236,0.496,0.504,0.496,0.3709090909090909,False,Gab1
Microglia,0.00065278105,0.018174166,0.496,0.504,0.496,0.38133333333333336,False,Gab1
Oligodendrocyte Precursor Cells,0.016620457,0.011531387,0.925,0.075,0.075,0.075,False,Gad1
Medium Spiny Neurons,-0.01019797,0.009474447,0.135,0.865,0.135,0.10500000000000001,False,Gad1
Neurons,0.014513889,0.013476378,0.857,0.143,0.143,0.11766666666666666,False,Gad1
Endocrine Cells,0.025428882,0.027841583,0.812,0.188,0.188,0.13524999999999998,False,Gad1
Myocytes,0.016846152,0.018766323,0.803,0.197,0.197,0.1476,False,Gad1
Neural Stem Cells,0.01847262,0.021044666,0.803,0.197,0.197,0.15583333333333335,False,Gad1
Astrocytes,0.0066903555,0.016318686,0.673,0.327,0.327,0.1802857142857143,False,Gad1
Excitatory Neurons,0.0050675375,0.0125083,0.654,0.346,0.346,0.201,False,Gad1
Endothelial Cells,-0.0069072866,0.031010833,0.412,0.588,0.412,0.22444444444444445,False,Gad1
Oligodendrocytes,0.001560333,0.010247305,0.572,0.428,0.428,0.2448,False,Gad1
GABAergic Neurons,0.0030575285,0.022273237,0.567,0.433,0.433,0.26190909090909087,False,Gad1
Microglia,0.0018681398,0.018162424,0.524,0.476,0.476,0.27975,False,Gad1
Neurons,0.022911824,0.01323084,0.959,0.041,0.041,0.041,True,Gad2
Oligodendrocyte Precursor Cells,0.01835031,0.011471132,0.948,0.052,0.052,0.0465,True,Gad2
Myocytes,0.018989606,0.018781498,0.841,0.159,0.159,0.084,False,Gad2
Medium Spiny Neurons,0.007236158,0.009543441,0.771,0.229,0.229,0.12025,False,Gad2
Neural Stem Cells,0.014940275,0.021106226,0.757,0.243,0.243,0.14479999999999998,False,Gad2
Endocrine Cells,0.016127136,0.027816355,0.73,0.27,0.27,0.16566666666666666,False,Gad2
Astrocytes,0.007471203,0.016340034,0.691,0.309,0.309,0.18614285714285714,False,Gad2
Excitatory Neurons,0.0049003838,0.012482985,0.653,0.347,0.347,0.20625,False,Gad2
Oligodendrocytes,0.0026575648,0.010219775,0.606,0.394,0.394,0.22711111111111112,False,Gad2
Endothelial Cells,-0.0061545265,0.0309998,0.425,0.575,0.425,0.24689999999999998,False,Gad2
GABAergic Neurons,0.0031768281,0.021592919,0.571,0.429,0.429,0.26345454545454544,False,Gad2
Microglia,0.0012269176,0.01816788,0.508,0.492,0.492,0.2825,False,Gad2
Microglia,0.05253976,0.01903217,1.0,0.0,0.0,0.0,True,Gfap
Myocytes,0.23404963,0.019548684,1.0,0.0,0.0,0.0,True,Gfap
Oligodendrocyte Precursor Cells,0.03862969,0.011688897,1.0,0.0,0.0,0.0,True,Gfap
Oligodendrocytes,0.03843418,0.009458955,1.0,0.0,0.0,0.0,True,Gfap
Neurons,0.03396899,0.013453369,0.991,0.009,0.009,0.0018,True,Gfap
Astrocytes,0.042168386,0.017663447,0.988,0.012,0.012,0.0034999999999999996,True,Gfap
Neural Stem Cells,0.037770294,0.019883003,0.979,0.021,0.021,0.005999999999999999,True,Gfap
Medium Spiny Neurons,0.018033812,0.009534327,0.961,0.039,0.039,0.010124999999999999,True,Gfap
Endothelial Cells,0.034262266,0.030132785,0.873,0.127,0.127,0.02311111111111111,True,Gfap
Endocrine Cells,0.03182723,0.027911864,0.872,0.128,0.128,0.0336,True,Gfap
Excitatory Neurons,0.009162981,0.012537384,0.767,0.233,0.233,0.051727272727272726,False,Gfap
GABAergic Neurons,0.010783812,0.019722918,0.697,0.303,0.303,0.07266666666666666,False,Gfap
Oligodendrocyte Precursor Cells,0.01594299,0.011654898,0.912,0.088,0.088,0.088,False,Gfra1
Neurons,0.010617532,0.013609111,0.781,0.219,0.219,0.1535,False,Gfra1
Excitatory Neurons,0.00499954,0.012495049,0.654,0.346,0.346,0.21766666666666667,False,Gfra1
Oligodendrocytes,0.0037925316,0.010137702,0.644,0.356,0.356,0.25225,False,Gfra1
Astrocytes,0.0041724634,0.016292648,0.628,0.372,0.372,0.27619999999999995,False,Gfra1
Endothelial Cells,-0.00838834,0.031021887,0.399,0.601,0.399,0.29666666666666663,False,Gfra1
Myocytes,0.0026158895,0.018723989,0.558,0.442,0.442,0.31742857142857145,False,Gfra1
Medium Spiny Neurons,0.0008427443,0.009550455,0.556,0.444,0.444,0.33325,False,Gfra1
Microglia,-0.00068059267,0.018099496,0.473,0.527,0.473,0.34877777777777774,False,Gfra1
Neural Stem Cells,0.0010618515,0.021413976,0.519,0.481,0.481,0.362,False,Gfra1
GABAergic Neurons,-0.00033758808,0.01967143,0.51,0.49,0.49,0.3736363636363636,False,Gfra1
Endocrine Cells,-0.0011626537,0.027723534,0.493,0.507,0.493,0.38358333333333333,False,Gfra1
Endocrine Cells,-1.5259645,0.02888352,0.0,1.0,0.0,0.0,True,Gh
Myocytes,-0.6672764,0.019236844,0.0,1.0,0.0,0.0,True,Gh
Neural Stem Cells,-0.024516033,0.021527275,0.13,0.87,0.13,0.043333333333333335,True,Gh
Endothelial Cells,-0.029325556,0.031080225,0.174,0.826,0.174,0.076,False,Gh
Oligodendrocyte Precursor Cells,0.008022749,0.011236551,0.759,0.241,0.241,0.10899999999999999,False,Gh
Astrocytes,-0.007378314,0.01618288,0.327,0.673,0.327,0.14533333333333331,False,Gh
Oligodendrocytes,-0.004381609,0.010359864,0.359,0.641,0.359,0.17585714285714285,False,Gh
Medium Spiny Neurons,0.0026057728,0.009604036,0.623,0.377,0.377,0.20099999999999998,False,Gh
Microglia,-0.004757145,0.018038994,0.386,0.614,0.386,0.22155555555555553,False,Gh
Excitatory Neurons,0.0029482674,0.012442181,0.59,0.41,0.41,0.2404,False,Gh
Neurons,-0.0029741207,0.013837142,0.415,0.585,0.415,0.25627272727272726,False,Gh
GABAergic Neurons,-0.003133846,0.019473186,0.452,0.548,0.452,0.27258333333333334,False,Gh
Astrocytes,-0.042984698,0.019942518,0.011,0.989,0.011,0.011,True,Gja1
Neural Stem Cells,-0.04278407,0.020009523,0.018,0.982,0.018,0.014499999999999999,True,Gja1
Medium Spiny Neurons,0.015673887,0.009503302,0.945,0.055,0.055,0.027999999999999997,True,Gja1
Endocrine Cells,0.038030103,0.028063914,0.913,0.087,0.087,0.042749999999999996,True,Gja1
Neurons,0.017668221,0.013259393,0.912,0.088,0.088,0.0518,False,Gja1
Oligodendrocyte Precursor Cells,0.015867893,0.011768825,0.908,0.092,0.092,0.058499999999999996,False,Gja1
Myocytes,0.022548582,0.018976456,0.881,0.119,0.119,0.06714285714285714,False,Gja1
Excitatory Neurons,0.007085709,0.012699551,0.715,0.285,0.285,0.09437499999999999,False,Gja1
Endothelial Cells,-0.008797258,0.02998561,0.393,0.607,0.393,0.12755555555555553,False,Gja1
Microglia,-0.0011605704,0.018571166,0.466,0.534,0.466,0.1614,False,Gja1
GABAergic Neurons,0.0007291625,0.019902973,0.53,0.47,0.47,0.18945454545454543,False,Gja1
Oligodendrocytes,-0.0005673512,0.009728474,0.487,0.513,0.487,0.21424999999999997,False,Gja1
Myocytes,0.027991297,0.018838637,0.932,0.068,0.068,0.068,False,Gjb2
Oligodendrocyte Precursor Cells,0.013905827,0.011236786,0.895,0.105,0.105,0.0865,False,Gjb2
Endocrine Cells,0.021059794,0.027900996,0.774,0.226,0.226,0.133,False,Gjb2
Neurons,0.009501791,0.013811558,0.757,0.243,0.243,0.1605,False,Gjb2
Excitatory Neurons,0.0047867442,0.012434473,0.65,0.35,0.35,0.1984,False,Gjb2
Astrocytes,0.004451442,0.016499532,0.632,0.368,0.368,0.22666666666666666,False,Gjb2
Endothelial Cells,-0.006935389,0.030767944,0.41,0.59,0.41,0.25285714285714284,False,Gjb2
Neural Stem Cells,0.0029340228,0.021551594,0.559,0.441,0.441,0.276375,False,Gjb2
Medium Spiny Neurons,0.0006159972,0.009552054,0.549,0.451,0.451,0.29577777777777775,False,Gjb2
Microglia,-0.0011494415,0.01806464,0.466,0.534,0.466,0.3128,False,Gjb2
Oligodendrocytes,-0.00044092454,0.010357708,0.491,0.509,0.491,0.329,False,Gjb2
GABAergic Neurons,-0.0013985882,0.019476542,0.495,0.505,0.495,0.3428333333333333,False,Gjb2
Myocytes,0.04940199,0.018927373,0.997,0.003,0.003,0.003,True,Gjb6
Oligodendrocyte Precursor Cells,0.016263017,0.011484569,0.921,0.079,0.079,0.041,True,Gjb6
Neurons,0.014306781,0.013623948,0.849,0.151,0.151,0.07766666666666666,False,Gjb6
Astrocytes,0.018312888,0.01775994,0.847,0.153,0.153,0.0965,False,Gjb6
Medium Spiny Neurons,0.0058932053,0.00953351,0.737,0.263,0.263,0.1298,False,Gjb6
Excitatory Neurons,0.0062049045,0.012531482,0.687,0.313,0.313,0.16033333333333333,False,Gjb6
Endocrine Cells,0.0072971433,0.02780795,0.611,0.389,0.389,0.193,False,Gjb6
Oligodendrocytes,0.0023935947,0.010204412,0.599,0.401,0.401,0.219,False,Gjb6
Neural Stem Cells,0.00423452,0.021412928,0.584,0.416,0.416,0.2408888888888889,False,Gjb6
GABAergic Neurons,0.0009992466,0.019609181,0.535,0.465,0.465,0.2633,False,Gjb6
Endothelial Cells,-0.0019810835,0.030472165,0.475,0.525,0.475,0.28254545454545454,False,Gjb6
Microglia,-0.00044605637,0.01821303,0.477,0.523,0.477,0.29875,False,Gjb6
Oligodendrocyte Precursor Cells,0.012275638,0.011849217,0.845,0.155,0.155,0.155,False,Gm2a
